Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,migration_size,tune,19,4,9.389124210987243
KatsuuraEvaluation,migration_size,tune,19,5,8.552764233680849
KatsuuraEvaluation,migration_size,tune,19,6,9.112064934624124
KatsuuraEvaluation,migration_size,tune,19,7,8.913805779210147
KatsuuraEvaluation,migration_size,tune,19,8,9.43415848490376
KatsuuraEvaluation,migration_size,tune,19,9,8.960238097973903
KatsuuraEvaluation,migration_size,tune,19,10,8.568885122233848
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,migration_size,tune,20,1,9.042120137923472
KatsuuraEvaluation,migration_size,tune,20,2,9.43576321889017
KatsuuraEvaluation,migration_size,tune,20,3,8.94964711994058
KatsuuraEvaluation,migration_size,tune,20,4,9.389124210987243
KatsuuraEvaluation,migration_size,tune,20,5,9.042138004692404
KatsuuraEvaluation,migration_size,tune,20,6,8.856436010249016
KatsuuraEvaluation,migration_size,tune,20,7,8.913805779210147
KatsuuraEvaluation,migration_size,tune,20,8,9.43415848490376
KatsuuraEvaluation,migration_size,tune,20,9,8.598184530012286
KatsuuraEvaluation,migration_size,tune,20,10,9.882025852273665
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,migration_size,tune,21,1,8.437411044882305
KatsuuraEvaluation,migration_size,tune,21,2,9.124433041168091
KatsuuraEvaluation,migration_size,tune,21,3,9.032645739453182
KatsuuraEvaluation,migration_size,tune,21,4,9.79660917313051
KatsuuraEvaluation,migration_size,tune,21,5,8.547561965320295
KatsuuraEvaluation,migration_size,tune,21,6,8.626788129220138
KatsuuraEvaluation,migration_size,tune,21,7,8.9138057724747
KatsuuraEvaluation,migration_size,tune,21,8,9.434158484212055
KatsuuraEvaluation,migration_size,tune,21,9,9.328373581977212
KatsuuraEvaluation,migration_size,tune,21,10,9.29865577762796
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,migration_size,tune,22,1,9.415608327909785
KatsuuraEvaluation,migration_size,tune,22,2,8.652772201190238
KatsuuraEvaluation,migration_size,tune,22,3,8.608425207046347
KatsuuraEvaluation,migration_size,tune,22,4,9.389124211235917
KatsuuraEvaluation,migration_size,tune,22,5,9.518430055198365
KatsuuraEvaluation,migration_size,tune,22,6,9.274968698129847
KatsuuraEvaluation,migration_size,tune,22,7,8.9138057724747
KatsuuraEvaluation,migration_size,tune,22,8,9.868131743255876
KatsuuraEvaluation,migration_size,tune,22,9,8.915517638067769
KatsuuraEvaluation,migration_size,tune,22,10,9.41117004153064
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,migration_size,tune,23,1,9.165230002158722
KatsuuraEvaluation,migration_size,tune,23,2,8.832986004901905
KatsuuraEvaluation,migration_size,tune,23,3,8.741176742014714
KatsuuraEvaluation,migration_size,tune,23,4,9.389124211660327
KatsuuraEvaluation,migration_size,tune,23,5,8.329369538969368
KatsuuraEvaluation,migration_size,tune,23,6,8.376250225523828
KatsuuraEvaluation,migration_size,tune,23,7,9.264934804664776
KatsuuraEvaluation,migration_size,tune,23,8,9.434158485013665
KatsuuraEvaluation,migration_size,tune,23,9,9.262175621930783
KatsuuraEvaluation,migration_size,tune,23,10,8.860162903375922
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,migration_size,tune,24,1,9.080514625682536
KatsuuraEvaluation,migration_size,tune,24,2,9.593964662002195
KatsuuraEvaluation,migration_size,tune,24,3,8.747433640831195
KatsuuraEvaluation,migration_size,tune,24,4,9.389124211781711
KatsuuraEvaluation,migration_size,tune,24,5,9.133761480928827
