Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1110,3,8.510974949896253
KatsuuraEvaluation,cross_interval,tune,1110,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1110,5,8.472772911945228
KatsuuraEvaluation,cross_interval,tune,1110,6,8.830883178640299
KatsuuraEvaluation,cross_interval,tune,1110,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1110,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1110,9,8.293159527013641
KatsuuraEvaluation,cross_interval,tune,1110,10,8.84187339240703
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1120,1,8.584214129335228
KatsuuraEvaluation,cross_interval,tune,1120,2,8.82217266672704
KatsuuraEvaluation,cross_interval,tune,1120,3,8.175967841440393
KatsuuraEvaluation,cross_interval,tune,1120,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1120,5,8.407039898040221
KatsuuraEvaluation,cross_interval,tune,1120,6,8.564993881919051
KatsuuraEvaluation,cross_interval,tune,1120,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1120,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1120,9,8.619703358163331
KatsuuraEvaluation,cross_interval,tune,1120,10,8.841872837418114
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1130,1,9.002450730592752
KatsuuraEvaluation,cross_interval,tune,1130,2,8.983570982476715
KatsuuraEvaluation,cross_interval,tune,1130,3,9.337604674587155
KatsuuraEvaluation,cross_interval,tune,1130,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1130,5,8.588965414051442
KatsuuraEvaluation,cross_interval,tune,1130,6,8.456117613541222
KatsuuraEvaluation,cross_interval,tune,1130,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1130,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1130,9,9.328457215268704
KatsuuraEvaluation,cross_interval,tune,1130,10,8.841872547628357
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1140,1,9.144487962442708
KatsuuraEvaluation,cross_interval,tune,1140,2,8.822172638659541
KatsuuraEvaluation,cross_interval,tune,1140,3,8.063105399510173
KatsuuraEvaluation,cross_interval,tune,1140,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1140,5,8.41161907665713
KatsuuraEvaluation,cross_interval,tune,1140,6,8.037583047918837
KatsuuraEvaluation,cross_interval,tune,1140,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1140,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1140,9,8.888061712697656
KatsuuraEvaluation,cross_interval,tune,1140,10,8.841872475151359
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1150,1,8.035016638247116
KatsuuraEvaluation,cross_interval,tune,1150,2,9.110776189618825
KatsuuraEvaluation,cross_interval,tune,1150,3,7.409842748575384
KatsuuraEvaluation,cross_interval,tune,1150,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1150,5,9.086366814555337
KatsuuraEvaluation,cross_interval,tune,1150,6,7.620210532722119
KatsuuraEvaluation,cross_interval,tune,1150,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1150,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1150,9,8.204466880587072
KatsuuraEvaluation,cross_interval,tune,1150,10,8.84187244676521
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1160,1,8.20796651596729
KatsuuraEvaluation,cross_interval,tune,1160,2,8.837736816058246
KatsuuraEvaluation,cross_interval,tune,1160,3,9.14700869615367
KatsuuraEvaluation,cross_interval,tune,1160,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1160,5,8.496042906334049
KatsuuraEvaluation,cross_interval,tune,1160,6,8.712299395645957
KatsuuraEvaluation,cross_interval,tune,1160,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1160,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1160,9,8.200519289439752
KatsuuraEvaluation,cross_interval,tune,1160,10,8.841872429837249
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1170,1,8.539826671957819
KatsuuraEvaluation,cross_interval,tune,1170,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1170,3,8.746990756308104
KatsuuraEvaluation,cross_interval,tune,1170,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1170,5,8.734667614280248
KatsuuraEvaluation,cross_interval,tune,1170,6,7.620210532722119
KatsuuraEvaluation,cross_interval,tune,1170,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1170,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1170,9,8.465312774762586
KatsuuraEvaluation,cross_interval,tune,1170,10,9.052607393820024
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1180,1,7.949157222267665
KatsuuraEvaluation,cross_interval,tune,1180,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1180,3,8.6923345830736
KatsuuraEvaluation,cross_interval,tune,1180,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1180,5,9.229667932867212
KatsuuraEvaluation,cross_interval,tune,1180,6,8.660392869492634
KatsuuraEvaluation,cross_interval,tune,1180,7,8.976997597293725
KatsuuraEvaluation,cross_interval,tune,1180,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1180,9,8.11719662606247
KatsuuraEvaluation,cross_interval,tune,1180,10,8.841872415636512
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1190,1,8.661526992149385
KatsuuraEvaluation,cross_interval,tune,1190,2,8.978392522754827
KatsuuraEvaluation,cross_interval,tune,1190,3,9.043240086300045
KatsuuraEvaluation,cross_interval,tune,1190,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1190,5,9.22966793285947
KatsuuraEvaluation,cross_interval,tune,1190,6,9.464969181170302
KatsuuraEvaluation,cross_interval,tune,1190,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1190,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1190,9,8.662786228921561
KatsuuraEvaluation,cross_interval,tune,1190,10,8.841872414730451
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1200,1,9.413596917564579
KatsuuraEvaluation,cross_interval,tune,1200,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1200,3,8.705320114759752
KatsuuraEvaluation,cross_interval,tune,1200,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1200,5,9.229667932846159
KatsuuraEvaluation,cross_interval,tune,1200,6,8.714494644794344
KatsuuraEvaluation,cross_interval,tune,1200,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1200,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1200,9,7.384615034950487
KatsuuraEvaluation,cross_interval,tune,1200,10,8.841872412259113
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1210,1,9.209497514881075
KatsuuraEvaluation,cross_interval,tune,1210,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1210,3,9.113940990120708
KatsuuraEvaluation,cross_interval,tune,1210,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1210,5,9.22966793382429
KatsuuraEvaluation,cross_interval,tune,1210,6,8.466024716185082
KatsuuraEvaluation,cross_interval,tune,1210,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1210,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1210,9,8.333730913972573
KatsuuraEvaluation,cross_interval,tune,1210,10,8.956184185647023
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1220,1,8.494876176693605
KatsuuraEvaluation,cross_interval,tune,1220,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1220,3,8.008410462079052
KatsuuraEvaluation,cross_interval,tune,1220,4,9.425850202726487
KatsuuraEvaluation,cross_interval,tune,1220,5,9.428718476989882
KatsuuraEvaluation,cross_interval,tune,1220,6,7.620210532722119
KatsuuraEvaluation,cross_interval,tune,1220,7,9.681579331887013
KatsuuraEvaluation,cross_interval,tune,1220,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1220,9,8.847733348846987
KatsuuraEvaluation,cross_interval,tune,1220,10,9.614502617843861
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1230,1,8.814940294656642
KatsuuraEvaluation,cross_interval,tune,1230,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1230,3,8.307420632165325
KatsuuraEvaluation,cross_interval,tune,1230,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1230,5,8.232987468004795
KatsuuraEvaluation,cross_interval,tune,1230,6,7.784712645008355
KatsuuraEvaluation,cross_interval,tune,1230,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1230,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1230,9,8.668595150207455
KatsuuraEvaluation,cross_interval,tune,1230,10,8.841872410363342
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1240,1,8.725034600179386
KatsuuraEvaluation,cross_interval,tune,1240,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1240,3,7.870442749718187
KatsuuraEvaluation,cross_interval,tune,1240,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1240,5,8.50485840860223
KatsuuraEvaluation,cross_interval,tune,1240,6,8.36355196326455
KatsuuraEvaluation,cross_interval,tune,1240,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1240,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1240,9,8.31612921160471
KatsuuraEvaluation,cross_interval,tune,1240,10,9.169311589687887
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1250,1,8.176227586781915
KatsuuraEvaluation,cross_interval,tune,1250,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1250,3,7.6984728348270615
KatsuuraEvaluation,cross_interval,tune,1250,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1250,5,8.857742705823155
KatsuuraEvaluation,cross_interval,tune,1250,6,8.726895440542007
KatsuuraEvaluation,cross_interval,tune,1250,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1250,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1250,9,7.5905208244645594
KatsuuraEvaluation,cross_interval,tune,1250,10,8.841872410206031
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1260,1,8.498005558803813
KatsuuraEvaluation,cross_interval,tune,1260,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1260,3,8.79664280274159
KatsuuraEvaluation,cross_interval,tune,1260,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1260,5,9.123050542348027
KatsuuraEvaluation,cross_interval,tune,1260,6,8.688732728559872
KatsuuraEvaluation,cross_interval,tune,1260,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1260,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1260,9,8.212897206726252
KatsuuraEvaluation,cross_interval,tune,1260,10,8.84187241017438
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1270,1,9.072288191048662
KatsuuraEvaluation,cross_interval,tune,1270,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1270,3,9.096697313468539
KatsuuraEvaluation,cross_interval,tune,1270,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1270,5,8.286761081010006
KatsuuraEvaluation,cross_interval,tune,1270,6,8.935193201174428
KatsuuraEvaluation,cross_interval,tune,1270,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1270,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1270,9,8.803562843283391
KatsuuraEvaluation,cross_interval,tune,1270,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1280,1,8.688469020707057
KatsuuraEvaluation,cross_interval,tune,1280,2,9.556957227352056
KatsuuraEvaluation,cross_interval,tune,1280,3,8.423624781970378
KatsuuraEvaluation,cross_interval,tune,1280,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1280,5,9.394894280678969
KatsuuraEvaluation,cross_interval,tune,1280,6,7.620210532722119
KatsuuraEvaluation,cross_interval,tune,1280,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1280,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1280,9,8.48673346096349
KatsuuraEvaluation,cross_interval,tune,1280,10,9.163831393320699
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1290,1,8.36897293571405
KatsuuraEvaluation,cross_interval,tune,1290,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1290,3,8.904119174346775
KatsuuraEvaluation,cross_interval,tune,1290,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1290,5,8.171274860761903
KatsuuraEvaluation,cross_interval,tune,1290,6,8.140511273635681
KatsuuraEvaluation,cross_interval,tune,1290,7,9.750322006236484
KatsuuraEvaluation,cross_interval,tune,1290,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1290,9,8.01533112839119
KatsuuraEvaluation,cross_interval,tune,1290,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1300,1,9.0816514058717
KatsuuraEvaluation,cross_interval,tune,1300,2,9.567156804446846
KatsuuraEvaluation,cross_interval,tune,1300,3,8.16061323406844
KatsuuraEvaluation,cross_interval,tune,1300,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1300,5,8.990644499024887
KatsuuraEvaluation,cross_interval,tune,1300,6,8.076401471915304
KatsuuraEvaluation,cross_interval,tune,1300,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1300,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1300,9,8.222869169560864
KatsuuraEvaluation,cross_interval,tune,1300,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1310,1,8.887471473292855
KatsuuraEvaluation,cross_interval,tune,1310,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1310,3,8.390222604641187
KatsuuraEvaluation,cross_interval,tune,1310,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1310,5,9.612372871394353
KatsuuraEvaluation,cross_interval,tune,1310,6,8.533654627112288
KatsuuraEvaluation,cross_interval,tune,1310,7,9.14241964099072
KatsuuraEvaluation,cross_interval,tune,1310,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1310,9,8.775637204028303
KatsuuraEvaluation,cross_interval,tune,1310,10,8.935507785693243
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1320,1,9.19588667740142
KatsuuraEvaluation,cross_interval,tune,1320,2,9.091776069223853
KatsuuraEvaluation,cross_interval,tune,1320,3,7.554792892491787
KatsuuraEvaluation,cross_interval,tune,1320,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1320,5,8.780067872996915
KatsuuraEvaluation,cross_interval,tune,1320,6,8.539187268477384
KatsuuraEvaluation,cross_interval,tune,1320,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1320,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1320,9,8.611174490025565
KatsuuraEvaluation,cross_interval,tune,1320,10,9.491540651374361
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1330,1,8.898835696036421
KatsuuraEvaluation,cross_interval,tune,1330,2,9.263237037252292
KatsuuraEvaluation,cross_interval,tune,1330,3,7.409842745807551
KatsuuraEvaluation,cross_interval,tune,1330,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1330,5,9.054440779546049
KatsuuraEvaluation,cross_interval,tune,1330,6,9.261192317671242
KatsuuraEvaluation,cross_interval,tune,1330,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1330,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1330,9,8.762163532039539
KatsuuraEvaluation,cross_interval,tune,1330,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1340,1,8.578648717517284
KatsuuraEvaluation,cross_interval,tune,1340,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1340,3,9.607058077974083
KatsuuraEvaluation,cross_interval,tune,1340,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1340,5,8.171274860761903
KatsuuraEvaluation,cross_interval,tune,1340,6,8.213702014922614
KatsuuraEvaluation,cross_interval,tune,1340,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1340,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1340,9,8.672993282649887
KatsuuraEvaluation,cross_interval,tune,1340,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1350,1,8.24643294451027
KatsuuraEvaluation,cross_interval,tune,1350,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1350,3,8.832635318934544
KatsuuraEvaluation,cross_interval,tune,1350,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1350,5,8.36360044628967
KatsuuraEvaluation,cross_interval,tune,1350,6,8.164320884942516
KatsuuraEvaluation,cross_interval,tune,1350,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1350,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1350,9,8.179914879794246
KatsuuraEvaluation,cross_interval,tune,1350,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1360,1,8.570778744101444
KatsuuraEvaluation,cross_interval,tune,1360,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1360,3,8.64717623027093
KatsuuraEvaluation,cross_interval,tune,1360,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1360,5,9.090077948546112
KatsuuraEvaluation,cross_interval,tune,1360,6,8.13048231256492
KatsuuraEvaluation,cross_interval,tune,1360,7,9.812563018542342
KatsuuraEvaluation,cross_interval,tune,1360,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1360,9,8.12922246213355
KatsuuraEvaluation,cross_interval,tune,1360,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1370,1,8.014532085855619
KatsuuraEvaluation,cross_interval,tune,1370,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1370,3,8.673044391738717
KatsuuraEvaluation,cross_interval,tune,1370,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1370,5,8.328200284582405
KatsuuraEvaluation,cross_interval,tune,1370,6,9.591005466467214
KatsuuraEvaluation,cross_interval,tune,1370,7,9.05067119517318
KatsuuraEvaluation,cross_interval,tune,1370,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1370,9,9.109322210264382
KatsuuraEvaluation,cross_interval,tune,1370,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1380,1,8.751010189021613
KatsuuraEvaluation,cross_interval,tune,1380,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1380,3,8.820643314503554
KatsuuraEvaluation,cross_interval,tune,1380,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1380,5,9.313094348324288
KatsuuraEvaluation,cross_interval,tune,1380,6,7.6865293251172195
KatsuuraEvaluation,cross_interval,tune,1380,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1380,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1380,9,8.207578592347746
KatsuuraEvaluation,cross_interval,tune,1380,10,9.113421489303562
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1390,1,8.192272790956206
KatsuuraEvaluation,cross_interval,tune,1390,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1390,3,8.005063894240603
KatsuuraEvaluation,cross_interval,tune,1390,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1390,5,8.689259494190138
KatsuuraEvaluation,cross_interval,tune,1390,6,8.66221786513999
KatsuuraEvaluation,cross_interval,tune,1390,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1390,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1390,9,8.20848095101557
KatsuuraEvaluation,cross_interval,tune,1390,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1400,1,8.8562952777042
KatsuuraEvaluation,cross_interval,tune,1400,2,9.108407983155178
KatsuuraEvaluation,cross_interval,tune,1400,3,8.491979728463898
KatsuuraEvaluation,cross_interval,tune,1400,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1400,5,8.985431650379667
KatsuuraEvaluation,cross_interval,tune,1400,6,8.91326866363431
KatsuuraEvaluation,cross_interval,tune,1400,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1400,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1400,9,8.589630656625422
KatsuuraEvaluation,cross_interval,tune,1400,10,9.064872415372015
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1410,1,8.987924939770117
KatsuuraEvaluation,cross_interval,tune,1410,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1410,3,8.161803523726254
KatsuuraEvaluation,cross_interval,tune,1410,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1410,5,8.563533680557128
KatsuuraEvaluation,cross_interval,tune,1410,6,8.663973282336656
KatsuuraEvaluation,cross_interval,tune,1410,7,8.919783797032197
KatsuuraEvaluation,cross_interval,tune,1410,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1410,9,9.519798439514448
KatsuuraEvaluation,cross_interval,tune,1410,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1420,1,8.304089957561038
KatsuuraEvaluation,cross_interval,tune,1420,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1420,3,9.066710761998332
KatsuuraEvaluation,cross_interval,tune,1420,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1420,5,8.171274860761903
KatsuuraEvaluation,cross_interval,tune,1420,6,8.12852960607695
KatsuuraEvaluation,cross_interval,tune,1420,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1420,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1420,9,8.73060113676865
KatsuuraEvaluation,cross_interval,tune,1420,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1430,1,8.064652702773845
KatsuuraEvaluation,cross_interval,tune,1430,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1430,3,8.36994673438018
KatsuuraEvaluation,cross_interval,tune,1430,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1430,5,9.00637211940542
KatsuuraEvaluation,cross_interval,tune,1430,6,8.841797632376762
KatsuuraEvaluation,cross_interval,tune,1430,7,8.93526259818344
KatsuuraEvaluation,cross_interval,tune,1430,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1430,9,8.740033824618168
KatsuuraEvaluation,cross_interval,tune,1430,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1440,1,8.840448179251897
KatsuuraEvaluation,cross_interval,tune,1440,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1440,3,8.206127580578556
KatsuuraEvaluation,cross_interval,tune,1440,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1440,5,8.171274860761903
KatsuuraEvaluation,cross_interval,tune,1440,6,8.177890983673908
KatsuuraEvaluation,cross_interval,tune,1440,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1440,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1440,9,8.922535736564232
KatsuuraEvaluation,cross_interval,tune,1440,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1450,1,9.08216470904199
KatsuuraEvaluation,cross_interval,tune,1450,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1450,3,9.193397977785263
KatsuuraEvaluation,cross_interval,tune,1450,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1450,5,8.647150490222003
KatsuuraEvaluation,cross_interval,tune,1450,6,7.792866177360734
KatsuuraEvaluation,cross_interval,tune,1450,7,9.062094626391929
KatsuuraEvaluation,cross_interval,tune,1450,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1450,9,8.70728821765119
KatsuuraEvaluation,cross_interval,tune,1450,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1460,1,7.425296438491547
KatsuuraEvaluation,cross_interval,tune,1460,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1460,3,8.004772428728767
KatsuuraEvaluation,cross_interval,tune,1460,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1460,5,9.27920421039894
KatsuuraEvaluation,cross_interval,tune,1460,6,8.581749273289025
KatsuuraEvaluation,cross_interval,tune,1460,7,9.084561051563956
KatsuuraEvaluation,cross_interval,tune,1460,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1460,9,8.754679141100844
KatsuuraEvaluation,cross_interval,tune,1460,10,8.917457556343155
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1470,1,9.000736364342147
KatsuuraEvaluation,cross_interval,tune,1470,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1470,3,8.002189381815002
KatsuuraEvaluation,cross_interval,tune,1470,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1470,5,8.171274860761903
KatsuuraEvaluation,cross_interval,tune,1470,6,8.888257988529588
KatsuuraEvaluation,cross_interval,tune,1470,7,8.913799529129848
KatsuuraEvaluation,cross_interval,tune,1470,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1470,9,8.64986885757293
KatsuuraEvaluation,cross_interval,tune,1470,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,cross_interval,tune,1480,1,8.473492912126465
KatsuuraEvaluation,cross_interval,tune,1480,2,8.822172636171375
KatsuuraEvaluation,cross_interval,tune,1480,3,8.176865272805003
KatsuuraEvaluation,cross_interval,tune,1480,4,9.38912420655693
KatsuuraEvaluation,cross_interval,tune,1480,5,8.964078701296534
KatsuuraEvaluation,cross_interval,tune,1480,6,8.07838004809443
KatsuuraEvaluation,cross_interval,tune,1480,7,8.934225071559466
KatsuuraEvaluation,cross_interval,tune,1480,8,9.434158483228659
KatsuuraEvaluation,cross_interval,tune,1480,9,8.368123954418099
KatsuuraEvaluation,cross_interval,tune,1480,10,8.841872410155208
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
