Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,29,9.364753238756942
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,30,9.05353990510253
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,31,9.314597896741255
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,32,9.220719711220807
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,33,8.720142320525289
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,34,8.867738862669771
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,35,9.344604166205693
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,36,8.790953399807162
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,37,8.49005554280235
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,38,9.444114808590594
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,39,8.689870619497714
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,40,9.229897451310048
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,41,9.490101548530136
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,42,9.678743830374554
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,43,8.960408811340603
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,44,9.107190787880056
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,45,9.242434443722356
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,46,9.520781444434261
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,47,8.79603258816907
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,48,9.39629904450851
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,49,9.471706226807932
KatsuuraEvaluation,migraion_island,adaptive_reaching_maxunchanged,-1,50,8.387713174447217
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,1,7.953207207730496
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,2,8.364565574742716
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,3,8.56774540120122
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,4,9.38912420692209
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,5,9.271192391372022
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,6,8.176082590402471
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,7,9.611250715163404
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,8,9.434158483228659
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,9,8.605720728310555
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,10,8.190189428739608
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,11,8.147568686122074
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,12,8.778594054908337
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,13,7.631755148394155
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,14,8.497213904421487
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,15,9.04379039002152
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,16,9.085320724782441
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,17,8.447888208195454
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,18,9.417324776769538
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,19,9.282755996465738
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,20,8.676228369055728
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,21,7.355492384585
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,22,8.83009789572629
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,23,8.729302902645774
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,24,8.736196882642743
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,25,8.420162438193506
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,26,9.256659090261328
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,27,8.588848555009127
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,28,8.656157378876525
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,29,8.449984261691172
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,30,8.965367626322431
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,31,9.781617781112354
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,32,8.843002026418173
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,33,8.969732908548897
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,34,9.00144267336957
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,35,8.056692782922992
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,36,8.290999060955468
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,37,8.561101847875483
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,38,8.893975436600558
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,39,9.234395357143612
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,40,8.93578369948752
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,41,8.171390964490476
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,42,8.685723608350429
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,43,9.48074673680498
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,44,9.433601646847531
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,45,8.170654847443068
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,46,8.988990696048495
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,47,9.220028796269128
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,48,8.667317906241987
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,49,8.722826874632508
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_islands,-1,50,8.531602292761105
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,1,8.98810424101818
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,2,8.822172636171375
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,3,7.942054140582303
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,4,9.38912420655693
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,5,9.229667932846159
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,6,9.399469017898525
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,7,8.913799529129848
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,8,9.434158483228659
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,9,8.237930244010878
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,10,8.841872410155208
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,11,8.834635674488277
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,12,7.562908038510983
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,13,9.033667257775322
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,14,9.148269061870973
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,15,9.480660495060238
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,16,9.085320724723015
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,17,8.564115567441453
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,18,7.260934943037302
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,19,8.927952072694323
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,20,8.579711955929707
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,21,7.677266268032103
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,22,9.50131422725914
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,23,8.678099305510079
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,24,8.974375363028674
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,25,8.47153586531251
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,26,8.50371146616663
KatsuuraEvaluation,migraion_island,adaptive_prepcount_is_crossinterval_divide_2,-1,27,8.548433109124376
