Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,cross_interval,tune,3,27,10.0
SchaffersEvaluation,cross_interval,tune,3,28,10.0
SchaffersEvaluation,cross_interval,tune,3,29,9.999995135051268
SchaffersEvaluation,cross_interval,tune,3,30,9.9999951604686
SchaffersEvaluation,cross_interval,tune,3,31,9.999995176605612
SchaffersEvaluation,cross_interval,tune,3,32,10.0
SchaffersEvaluation,cross_interval,tune,3,33,9.999977502690449
SchaffersEvaluation,cross_interval,tune,3,34,9.999624350321827
SchaffersEvaluation,cross_interval,tune,3,35,10.0
SchaffersEvaluation,cross_interval,tune,3,36,9.999994927640394
SchaffersEvaluation,cross_interval,tune,3,37,9.999959709379052
SchaffersEvaluation,cross_interval,tune,3,38,9.999998610876684
SchaffersEvaluation,cross_interval,tune,3,39,9.999926829437548
SchaffersEvaluation,cross_interval,tune,3,40,9.999915834071281
SchaffersEvaluation,cross_interval,tune,3,41,10.0
SchaffersEvaluation,cross_interval,tune,3,42,10.0
SchaffersEvaluation,cross_interval,tune,3,43,9.999995159402278
SchaffersEvaluation,cross_interval,tune,3,44,10.0
SchaffersEvaluation,cross_interval,tune,3,45,9.999980057439467
SchaffersEvaluation,cross_interval,tune,3,46,9.9999951634732
SchaffersEvaluation,cross_interval,tune,3,47,9.999871707094135
SchaffersEvaluation,cross_interval,tune,3,48,9.999977831018262
SchaffersEvaluation,cross_interval,tune,3,49,9.999822702644668
SchaffersEvaluation,cross_interval,tune,3,50,9.999991789716175
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
SchaffersEvaluation,cross_interval,tune,4,1,9.999759345466664
SchaffersEvaluation,cross_interval,tune,4,2,10.0
SchaffersEvaluation,cross_interval,tune,4,3,9.998539057684733
SchaffersEvaluation,cross_interval,tune,4,4,10.0
SchaffersEvaluation,cross_interval,tune,4,5,9.999995123550105
SchaffersEvaluation,cross_interval,tune,4,6,10.0
SchaffersEvaluation,cross_interval,tune,4,7,9.999768591156538
SchaffersEvaluation,cross_interval,tune,4,8,9.999915413263881
SchaffersEvaluation,cross_interval,tune,4,9,9.99992657571451
SchaffersEvaluation,cross_interval,tune,4,10,9.999996240087347
SchaffersEvaluation,cross_interval,tune,4,11,9.999767407645148
SchaffersEvaluation,cross_interval,tune,4,12,10.0
SchaffersEvaluation,cross_interval,tune,4,13,10.0
SchaffersEvaluation,cross_interval,tune,4,14,10.0
SchaffersEvaluation,cross_interval,tune,4,15,9.999315203160151
SchaffersEvaluation,cross_interval,tune,4,16,9.999978352078394
