Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,cross_interval,tune,2,16,9.993220792512485
BentCigar,cross_interval,tune,2,17,9.988343659463702
BentCigar,cross_interval,tune,2,18,9.979268081266673
BentCigar,cross_interval,tune,2,19,9.991592899018762
BentCigar,cross_interval,tune,2,20,9.980314147838381
BentCigar,cross_interval,tune,2,21,9.984936884376706
BentCigar,cross_interval,tune,2,22,9.988782908370702
BentCigar,cross_interval,tune,2,23,9.986917038289725
BentCigar,cross_interval,tune,2,24,9.986878026051283
BentCigar,cross_interval,tune,2,25,9.988512130314348
BentCigar,cross_interval,tune,2,26,9.985709251254836
BentCigar,cross_interval,tune,2,27,9.98291544003946
BentCigar,cross_interval,tune,2,28,9.978419279111181
BentCigar,cross_interval,tune,2,29,9.988677128207822
BentCigar,cross_interval,tune,2,30,9.986154355017277
BentCigar,cross_interval,tune,2,31,9.981789133889047
BentCigar,cross_interval,tune,2,32,9.986658100180215
BentCigar,cross_interval,tune,2,33,9.98580684204948
BentCigar,cross_interval,tune,2,34,9.989168882146704
BentCigar,cross_interval,tune,2,35,9.9880271114052
BentCigar,cross_interval,tune,2,36,9.989573383764881
BentCigar,cross_interval,tune,2,37,9.994749821136768
BentCigar,cross_interval,tune,2,38,9.989916064627376
BentCigar,cross_interval,tune,2,39,9.991227548266982
BentCigar,cross_interval,tune,2,40,9.9879904243449
BentCigar,cross_interval,tune,2,41,9.984847164506318
BentCigar,cross_interval,tune,2,42,9.989285378995476
BentCigar,cross_interval,tune,2,43,9.981050878227236
BentCigar,cross_interval,tune,2,44,9.98554828347677
BentCigar,cross_interval,tune,2,45,9.984685455421591
BentCigar,cross_interval,tune,2,46,9.991403515499455
BentCigar,cross_interval,tune,2,47,9.987138392088838
BentCigar,cross_interval,tune,2,48,9.98020283874923
BentCigar,cross_interval,tune,2,49,9.978011026383559
BentCigar,cross_interval,tune,2,50,9.987280750225121
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,cross_interval,tune,3,1,9.99004435225216
BentCigar,cross_interval,tune,3,2,9.98583518000247
BentCigar,cross_interval,tune,3,3,9.984286707179667
BentCigar,cross_interval,tune,3,4,9.987215735087863
BentCigar,cross_interval,tune,3,5,9.986289659230355
BentCigar,cross_interval,tune,3,6,9.98815346009771
BentCigar,cross_interval,tune,3,7,9.98887569771243
BentCigar,cross_interval,tune,3,8,9.987304094741184
BentCigar,cross_interval,tune,3,9,9.997224383847584
BentCigar,cross_interval,tune,3,10,9.979290784058833
BentCigar,cross_interval,tune,3,11,9.994411704746296
BentCigar,cross_interval,tune,3,12,9.98856152182914
BentCigar,cross_interval,tune,3,13,9.982657461041747
BentCigar,cross_interval,tune,3,14,9.985935072372639
BentCigar,cross_interval,tune,3,15,9.988693069537767
BentCigar,cross_interval,tune,3,16,9.989432946612016
BentCigar,cross_interval,tune,3,17,9.990894947801477
BentCigar,cross_interval,tune,3,18,9.983641698691606
BentCigar,cross_interval,tune,3,19,9.99523738117901
BentCigar,cross_interval,tune,3,20,9.983438625243132
BentCigar,cross_interval,tune,3,21,9.98238238910443
BentCigar,cross_interval,tune,3,22,9.99164627088106
BentCigar,cross_interval,tune,3,23,9.986579136417946
BentCigar,cross_interval,tune,3,24,9.98621900053575
BentCigar,cross_interval,tune,3,25,9.983241562661798
BentCigar,cross_interval,tune,3,26,9.989402258970179
BentCigar,cross_interval,tune,3,27,9.988824879507513
BentCigar,cross_interval,tune,3,28,9.986303772719186
BentCigar,cross_interval,tune,3,29,9.986603986263367
BentCigar,cross_interval,tune,3,30,9.991855458435971
BentCigar,cross_interval,tune,3,31,9.988255919492858
BentCigar,cross_interval,tune,3,32,9.989426712565853
BentCigar,cross_interval,tune,3,33,9.983843784588078
BentCigar,cross_interval,tune,3,34,9.992670680778152
BentCigar,cross_interval,tune,3,35,9.991527972275735
BentCigar,cross_interval,tune,3,36,9.995883711107762
BentCigar,cross_interval,tune,3,37,9.989142163915288
BentCigar,cross_interval,tune,3,38,9.978441310565247
BentCigar,cross_interval,tune,3,39,9.991153115734026
BentCigar,cross_interval,tune,3,40,9.995172006857889
BentCigar,cross_interval,tune,3,41,9.992605407719727
BentCigar,cross_interval,tune,3,42,9.991433978622835
BentCigar,cross_interval,tune,3,43,9.99340049376003
BentCigar,cross_interval,tune,3,44,9.983300048223791
BentCigar,cross_interval,tune,3,45,9.991941292363885
BentCigar,cross_interval,tune,3,46,9.985548412688702
BentCigar,cross_interval,tune,3,47,9.989110563363246
BentCigar,cross_interval,tune,3,48,9.985711062999346
BentCigar,cross_interval,tune,3,49,9.986466144864606
BentCigar,cross_interval,tune,3,50,9.991603326985693
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,cross_interval,tune,4,1,9.986792436412324
BentCigar,cross_interval,tune,4,2,9.98784591654812
BentCigar,cross_interval,tune,4,3,9.993567796516432
BentCigar,cross_interval,tune,4,4,9.9921853728731
BentCigar,cross_interval,tune,4,5,9.99297577545435
BentCigar,cross_interval,tune,4,6,9.982313850448069
BentCigar,cross_interval,tune,4,7,9.99094611510515
BentCigar,cross_interval,tune,4,8,9.992456623826888
BentCigar,cross_interval,tune,4,9,9.984644125885318
BentCigar,cross_interval,tune,4,10,9.985762591372108
BentCigar,cross_interval,tune,4,11,9.988324783921358
BentCigar,cross_interval,tune,4,12,9.987496575951976
BentCigar,cross_interval,tune,4,13,9.986940326852872
BentCigar,cross_interval,tune,4,14,9.986486905445954
BentCigar,cross_interval,tune,4,15,9.988474389965951
BentCigar,cross_interval,tune,4,16,9.98531101487845
BentCigar,cross_interval,tune,4,17,9.987601923301936
BentCigar,cross_interval,tune,4,18,9.983980489784937
BentCigar,cross_interval,tune,4,19,9.989727956350713
BentCigar,cross_interval,tune,4,20,9.98861569636953
BentCigar,cross_interval,tune,4,21,9.988215930232773
BentCigar,cross_interval,tune,4,22,9.991216945642439
BentCigar,cross_interval,tune,4,23,9.99144037676405
BentCigar,cross_interval,tune,4,24,9.990394657148936
BentCigar,cross_interval,tune,4,25,9.98381697764382
BentCigar,cross_interval,tune,4,26,9.989437365712654
BentCigar,cross_interval,tune,4,27,9.986850224461971
BentCigar,cross_interval,tune,4,28,9.988092839404233
BentCigar,cross_interval,tune,4,29,9.980252287141171
BentCigar,cross_interval,tune,4,30,9.98123462983317
BentCigar,cross_interval,tune,4,31,9.985079347194201
BentCigar,cross_interval,tune,4,32,9.9902852835816
BentCigar,cross_interval,tune,4,33,9.984509767688882
BentCigar,cross_interval,tune,4,34,9.986642411114344
BentCigar,cross_interval,tune,4,35,9.988211864981619
BentCigar,cross_interval,tune,4,36,9.98871191974592
BentCigar,cross_interval,tune,4,37,9.986295075589277
BentCigar,cross_interval,tune,4,38,9.9854784840901
BentCigar,cross_interval,tune,4,39,9.985875521961438
BentCigar,cross_interval,tune,4,40,9.993238890650032
BentCigar,cross_interval,tune,4,41,9.996994946363543
BentCigar,cross_interval,tune,4,42,9.992321739799982
BentCigar,cross_interval,tune,4,43,9.985782620384455
BentCigar,cross_interval,tune,4,44,9.99014216838996
BentCigar,cross_interval,tune,4,45,9.991732778868592
BentCigar,cross_interval,tune,4,46,9.9823655036237
BentCigar,cross_interval,tune,4,47,9.984989499461248
BentCigar,cross_interval,tune,4,48,9.98300388967026
BentCigar,cross_interval,tune,4,49,9.983877890149376
BentCigar,cross_interval,tune,4,50,9.988830154186745
Function,Parameter name,Parameter type,Parameter tune value,Seed,score
BentCigar,cross_interval,tune,5,1,9.992903362477263
BentCigar,cross_interval,tune,5,2,9.979728070143539
BentCigar,cross_interval,tune,5,3,9.98898553312642
BentCigar,cross_interval,tune,5,4,9.991986121333298
BentCigar,cross_interval,tune,5,5,9.994731291851524
BentCigar,cross_interval,tune,5,6,9.987198660253732
BentCigar,cross_interval,tune,5,7,9.99027302017782
BentCigar,cross_interval,tune,5,8,9.984122843124606
BentCigar,cross_interval,tune,5,9,9.994305495100848
BentCigar,cross_interval,tune,5,10,9.984086141281963
BentCigar,cross_interval,tune,5,11,9.98886060381917
BentCigar,cross_interval,tune,5,12,9.990240465940051
BentCigar,cross_interval,tune,5,13,9.987365960624114
BentCigar,cross_interval,tune,5,14,9.986741900376963
BentCigar,cross_interval,tune,5,15,9.99139449044019
BentCigar,cross_interval,tune,5,16,9.986606526850721
BentCigar,cross_interval,tune,5,17,9.989669930912312
BentCigar,cross_interval,tune,5,18,9.990583208485212
BentCigar,cross_interval,tune,5,19,9.99115648209887
BentCigar,cross_interval,tune,5,20,9.993727706406341
BentCigar,cross_interval,tune,5,21,9.986511351233782
BentCigar,cross_interval,tune,5,22,9.988693771107226
